"","Y1","Y2"
"1",0.980006666666673,0.980025000000006
"2",0.975086666666674,0.98563833333334
"3",0.960009999999992,0.98003333333334
"4",0.958804999999992,0.990093333333339
"5",0.989908333333339,0.990010000000006
"6",0.99953,0.989980000000006
"7",0.98976833333334,0.98337333333334
"8",0.960048333333325,0.990000000000006
"9",0.957568333333326,0.98044333333334
"10",0.982406666666674,0.980041666666673
"11",0.994605000000004,0.980598333333339
"12",0.989958333333339,0.990000000000006
"13",0.950071666666659,0.980000000000006
"14",0.959978333333325,0.990015000000006
"15",0.955201666666659,0.992051666666672
"16",0.98000833333334,0.980801666666673
"17",0.963028333333327,0.997645000000002
"18",0.999886666666667,0.980020000000006
"19",0.960048333333325,0.990413333333339
"20",0.97997333333334,0.98996833333334
"21",0.961334999999992,0.990291666666673
"22",0.95154166666666,0.98773833333334
"23",0.979875000000006,0.999993333333333
"24",0.97927833333334,0.997893333333335
"25",0.98001333333334,0.989970000000006
"26",0.990010000000006,0.980061666666673
"27",0.969806666666678,1
"28",0.969963333333346,0.980436666666673
"29",0.98069833333334,0.998813333333334
"30",0.990056666666673,0.98018833333334
"31",0.98996333333334,0.992556666666672
"32",0.971628333333339,0.994445000000003
"33",0.967696666666673,0.990048333333339
"34",0.967066666666671,0.980000000000006
"35",0.954359999999993,0.980000000000006
"36",0.99024833333334,0.999993333333333
"37",0.963944999999995,0.980005000000006
"38",0.985795000000007,0.980000000000006
"39",0.975591666666676,0.999953333333333
"40",0.980051666666673,0.999798333333334
"41",0.959069999999993,0.988400000000007
"42",0.965139999999999,0.990003333333339
"43",0.98994833333334,0.989995000000006
"44",0.950138333333326,1
"45",0.980001666666673,0.984665000000007
"46",0.978420000000007,0.990010000000006
"47",0.960973333333325,0.999665
"48",0.983346666666673,0.980005000000006
"49",0.984465000000007,0.980000000000006
"50",0.99986,0.99999
"51",0.959948333333325,0.980000000000006
"52",0.960019999999992,0.990000000000006
"53",0.980571666666673,0.980000000000006
"54",0.957046666666659,0.990000000000006
"55",0.969775000000005,0.988063333333339
"56",0.998881666666667,0.988930000000006
"57",0.979970000000006,0.999038333333334
"58",0.976033333333339,0.993276666666671
"59",0.99998,0.981335000000007
"60",0.991086666666672,0.98002833333334
"61",0.950046666666659,0.999945
"62",0.997296666666668,0.990038333333339
"63",0.953579999999993,0.980000000000006
"64",0.980090000000006,0.989960000000006
"65",0.959999999999992,0.991311666666672
"66",0.95905166666666,0.998970000000001
"67",0.964519999999997,0.980000000000006
"68",0.966146666666668,0.989035000000006
"69",0.960546666666659,0.991881666666672
"70",0.960186666666659,0.980121666666673
"71",0.967801666666672,0.990041666666673
"72",0.955264999999994,0.980990000000006
"73",0.977220000000006,0.992290000000005
"74",0.990263333333339,0.989993333333339
"75",0.969993333333345,1
"76",0.969983333333346,0.98016333333334
"77",0.980276666666673,0.988356666666673
"78",0.999968333333333,0.989993333333339
"79",0.955529999999993,0.980000000000006
"80",0.98826333333334,0.980000000000006
"81",0.975923333333342,0.989855000000006
"82",0.970253333333337,0.98701333333334
